timestamp,road_id,road_name,road_type,latitude,longitude,vehicle_count,average_speed_kmph,speed_limit_kmph,lanes,occupancy,congestion,congestion_level,weather,hour,day_of_week,is_peak_hour,is_weekend
2024-01-13 11:35:00,RD_037,Road Segment 37,highway,12.993591,80.118055,20,51.2,60,2,0.266,0,free,clear,11,5,0,1
2024-09-15 02:18:00,RD_033,Road Segment 33,highway,13.086716,80.311234,13,32.4,40,6,0.075,0,free,drizzle,2,6,0,1
2024-01-24 01:43:00,RD_011,Velachery Main Road,arterial,12.981674,80.223109,0,49.7,50,4,-0.08,0,free,clear,1,2,0,0
2024-03-10 10:34:00,RD_073,Road Segment 73,local,12.884443,80.153569,262,18.6,40,6,0.516,0,moderate,rain,10,6,1,1
2024-07-23 03:52:00,RD_010,Outer Ring Road,ring,13.003874,80.149043,217,57.0,80,6,0.408,0,free,clear,3,1,0,0
2024-02-26 00:34:00,RD_051,Road Segment 51,highway,12.867898,80.360546,0,26.0,40,2,-0.012,0,free,rain,0,0,0,0
2024-02-27 02:37:00,RD_018,LB Road Adyar,local,12.997232,80.260326,11,33.1,50,4,0.054,0,free,fog,2,1,0,0
2024-01-22 13:44:00,RD_042,Road Segment 42,local,13.066396,80.334873,288,44.2,80,6,0.591,0,moderate,clear,13,0,0,0
2024-10-03 18:15:00,RD_024,Road Segment 24,arterial,12.861966,80.163551,109,36.2,80,2,0.599,0,moderate,clear,18,3,1,0
2024-09-19 15:41:00,RD_041,Road Segment 41,local,13.028418,80.127075,17,37.0,40,2,0.212,0,free,clear,15,3,0,0
2024-11-09 19:54:00,RD_024,Road Segment 24,arterial,12.862665,80.161887,37,65.5,80,2,0.226,0,free,clear,19,5,1,1
2024-10-28 07:51:00,RD_038,Road Segment 38,arterial,13.020941,80.36376,126,36.2,80,2,0.722,1,moderate,drizzle,7,0,1,0
2024-05-03 10:15:00,RD_049,Road Segment 49,arterial,13.113842,80.263456,285,22.0,40,6,0.635,0,moderate,clear,10,4,1,0
2024-12-27 00:46:00,RD_032,Road Segment 32,local,13.074082,80.207388,79,45.2,60,4,0.296,0,free,drizzle,0,4,0,0
2024-11-16 13:27:00,RD_043,Road Segment 43,arterial,12.981542,80.285339,67,67.4,80,6,0.118,0,free,clear,13,5,0,1
2024-08-20 09:20:00,RD_051,Road Segment 51,highway,12.870496,80.359471,142,10.8,40,2,0.906,1,heavy,clear,9,1,1,0
2024-09-22 19:06:00,RD_051,Road Segment 51,highway,12.86322,80.361106,0,28.5,40,2,-0.076,0,free,rain,19,6,1,1
2024-07-31 03:22:00,RD_057,Road Segment 57,local,13.051544,80.170669,75,27.1,50,2,0.484,0,moderate,rain,3,2,0,0
2024-04-22 05:50:00,RD_033,Road Segment 33,highway,13.081551,80.310941,323,16.5,40,6,0.56,0,moderate,drizzle,5,0,0,0
2024-01-27 18:31:00,RD_054,Road Segment 54,arterial,12.995826,80.16796,268,23.9,50,6,0.604,0,moderate,rain,18,5,1,1
2024-05-01 02:58:00,RD_046,Road Segment 46,highway,12.889175,80.222639,64,61.0,80,2,0.302,0,free,clear,2,2,0,0
2024-06-10 15:45:00,RD_034,Road Segment 34,arterial,12.909433,80.315921,163,27.0,50,4,0.525,0,moderate,clear,15,0,0,0
2024-12-30 10:16:00,RD_076,Road Segment 76,local,13.08926,80.197162,254,20.6,60,4,0.814,1,moderate,drizzle,10,0,1,0
2024-11-27 13:30:00,RD_044,Road Segment 44,highway,13.18951,80.357658,339,15.4,40,6,0.673,1,moderate,clear,13,2,0,0
2024-08-06 15:29:00,RD_009,Inner Ring Road,ring,13.024161,80.213414,64,53.3,60,6,0.21,0,free,clear,15,1,0,0
2024-05-07 00:47:00,RD_067,Road Segment 67,local,13.20124,80.349487,21,23.8,40,2,0.152,0,moderate,rain,0,1,0,0
2024-10-15 01:18:00,RD_056,Road Segment 56,local,13.007449,80.172417,4,43.8,40,4,0.001,0,free,clear,1,1,0,0
2024-03-15 02:14:00,RD_009,Inner Ring Road,ring,13.021484,80.208338,141,43.7,60,6,0.281,0,free,clear,2,4,0,0
2024-10-09 23:57:00,RD_041,Road Segment 41,local,13.030164,80.12295,16,29.7,40,2,0.151,0,free,rain,23,2,0,0
2024-04-07 12:54:00,RD_011,Velachery Main Road,arterial,12.981944,80.216911,78,44.5,50,4,0.246,0,free,clear,12,6,0,1
2024-10-06 09:49:00,RD_074,Road Segment 74,highway,12.992162,80.384085,93,34.7,50,6,0.233,0,free,drizzle,9,6,1,1
2024-02-09 00:55:00,RD_058,Road Segment 58,arterial,13.097935,80.11362,54,29.0,40,2,0.275,0,free,clear,0,4,0,0
2024-12-24 01:31:00,RD_053,Road Segment 53,highway,13.016522,80.262454,0,60.1,60,6,-0.01,0,free,clear,1,1,0,0
2024-11-29 00:16:00,RD_022,Road Segment 22,arterial,12.898944,80.130327,59,33.5,40,6,0.16,0,free,clear,0,4,0,0
2024-01-31 07:11:00,RD_047,Road Segment 47,local,13.155261,80.177156,480,11.7,50,6,1.0,1,heavy,rain,7,2,1,0
2024-09-10 19:49:00,RD_034,Road Segment 34,arterial,12.908776,80.319962,318,8.8,50,4,1.0,1,heavy,fog,19,1,1,0
2024-11-07 18:45:00,RD_045,Road Segment 45,arterial,12.88865,80.367401,277,36.1,60,6,0.532,0,free,clear,18,3,1,0
2024-07-29 16:27:00,RD_038,Road Segment 38,arterial,13.023668,80.36605,87,44.0,80,2,0.533,0,moderate,drizzle,16,0,0,0
2024-02-13 04:05:00,RD_053,Road Segment 53,highway,13.014996,80.259473,215,45.4,60,6,0.426,0,free,clear,4,1,0,0
2024-04-13 12:37:00,RD_063,Road Segment 63,arterial,13.196147,80.130493,180,39.5,80,6,0.393,0,moderate,rain,12,5,0,1
2024-07-21 14:20:00,RD_066,Road Segment 66,highway,13.160021,80.118349,49,29.6,40,2,0.492,0,free,clear,14,6,0,1
2024-02-16 02:47:00,RD_046,Road Segment 46,highway,12.887929,80.229347,71,64.1,80,2,0.394,0,free,clear,2,4,0,0
2024-04-05 02:17:00,RD_071,Road Segment 71,arterial,12.958104,80.393688,66,39.1,40,6,0.131,0,free,clear,2,4,0,0
2024-11-17 08:01:00,RD_021,Road Segment 21,local,13.078139,80.109381,27,38.4,60,2,0.138,0,free,drizzle,8,6,1,1
2024-03-08 23:14:00,RD_036,Road Segment 36,arterial,13.142961,80.334353,28,44.4,50,2,0.262,0,free,clear,23,4,0,0
2024-03-10 07:27:00,RD_012,Sardar Patel Road,arterial,13.008291,80.225219,0,46.1,60,4,0.004,0,free,rain,7,6,1,1
2024-11-03 12:28:00,RD_016,Patel Road T Nagar,local,13.042289,80.235734,147,17.9,40,4,0.445,0,moderate,fog,12,6,0,1
2024-04-14 00:32:00,RD_018,LB Road Adyar,local,13.002394,80.255927,9,51.4,50,4,-0.112,0,free,clear,0,6,0,1
2024-11-18 03:13:00,RD_079,Road Segment 79,local,12.918851,80.184695,88,41.8,60,2,0.46,0,free,clear,3,0,0,0
2024-03-02 08:21:00,RD_036,Road Segment 36,arterial,13.142581,80.338531,17,41.0,50,2,0.095,0,free,drizzle,8,5,1,1
2024-05-29 14:25:00,RD_039,Road Segment 39,highway,12.904907,80.325651,230,36.6,60,6,0.57,0,free,clear,14,2,0,0
2024-06-24 13:12:00,RD_015,Arcot Road,local,13.047953,80.216969,156,24.8,50,4,0.49,0,moderate,drizzle,13,0,0,0
2024-10-08 16:29:00,RD_017,Usman Road T Nagar,local,13.042396,80.230567,243,11.4,40,4,0.79,1,heavy,rain,16,1,0,0
2024-01-11 01:03:00,RD_009,Inner Ring Road,ring,13.021964,80.207555,0,64.8,60,6,-0.041,0,free,clear,1,3,0,0
2024-11-04 10:30:00,RD_054,Road Segment 54,arterial,12.996779,80.166878,459,12.1,50,6,1.0,1,heavy,clear,10,0,1,0
2024-08-25 22:22:00,RD_069,Road Segment 69,arterial,12.97873,80.394054,76,53.9,60,4,0.109,0,free,clear,22,6,0,1
2024-02-12 03:58:00,RD_031,Road Segment 31,arterial,13.14715,80.356147,10,82.8,80,4,0.004,0,free,clear,3,0,0,0
2024-01-09 06:21:00,RD_018,LB Road Adyar,local,12.998938,80.255669,75,33.6,50,4,0.201,0,free,rain,6,1,0,0
2024-07-14 16:59:00,RD_017,Usman Road T Nagar,local,13.039483,80.23765,187,21.5,40,4,0.632,0,moderate,clear,16,6,0,1
2024-11-27 11:09:00,RD_064,Road Segment 64,highway,13.132236,80.135624,79,36.5,50,2,0.581,0,free,clear,11,2,0,0
2024-03-24 23:36:00,RD_074,Road Segment 74,highway,12.990053,80.383626,4,48.3,50,6,0.09,0,free,clear,23,6,0,1
2024-11-01 09:00:00,RD_071,Road Segment 71,arterial,12.952519,80.38925,305,14.7,40,6,0.643,1,moderate,fog,9,4,1,0
2024-05-10 14:16:00,RD_007,Poonamallee High Road,arterial,13.054306,80.1458,86,47.4,60,4,0.285,0,free,clear,14,4,0,0
2024-11-28 14:13:00,RD_012,Sardar Patel Road,arterial,13.01038,80.218197,25,56.4,60,4,0.067,0,free,clear,14,3,0,0
2024-12-25 06:06:00,RD_076,Road Segment 76,local,13.084892,80.192612,290,14.8,60,4,0.908,1,heavy,clear,6,2,0,0
2024-09-09 06:11:00,RD_070,Road Segment 70,local,12.997662,80.387359,96,43.3,80,2,0.56,0,moderate,clear,6,0,0,0
2024-03-16 16:38:00,RD_040,Road Segment 40,local,13.001473,80.276956,0,56.0,60,2,0.035,0,free,drizzle,16,5,0,1
2024-10-27 18:41:00,RD_067,Road Segment 67,local,13.199548,80.354521,79,26.7,40,2,0.555,0,free,clear,18,6,1,1
2024-02-15 08:28:00,RD_010,Outer Ring Road,ring,13.001463,80.145576,480,22.3,80,6,0.996,1,heavy,clear,8,3,1,0
2024-06-19 02:39:00,RD_035,Road Segment 35,arterial,12.940575,80.379339,0,50.7,50,6,0.048,0,free,clear,2,2,0,0
2024-03-28 22:01:00,RD_053,Road Segment 53,highway,13.016206,80.266451,260,35.8,60,6,0.57,0,moderate,clear,22,3,0,0
2024-01-30 08:48:00,RD_078,Road Segment 78,highway,13.014195,80.398781,145,15.8,40,2,0.839,1,moderate,drizzle,8,1,1,0
2024-07-08 10:44:00,RD_039,Road Segment 39,highway,12.897598,80.323082,480,13.3,60,6,1.0,1,heavy,clear,10,0,1,0
2024-01-09 16:57:00,RD_016,Patel Road T Nagar,local,13.037913,80.230295,58,35.9,40,4,0.194,0,free,clear,16,1,0,0
2024-07-07 11:13:00,RD_011,Velachery Main Road,arterial,12.98048,80.218773,236,17.3,50,4,0.771,1,moderate,rain,11,6,0,1
2024-02-01 02:10:00,RD_016,Patel Road T Nagar,local,13.038533,80.231054,159,19.9,40,4,0.545,0,moderate,rain,2,3,0,0
2024-05-05 20:01:00,RD_055,Road Segment 55,highway,12.986514,80.298775,30,58.7,60,4,0.066,0,free,clear,20,6,1,1
2024-12-14 19:40:00,RD_071,Road Segment 71,arterial,12.955367,80.386434,0,26.8,40,6,-0.011,0,free,fog,19,5,1,1
2024-01-15 05:18:00,RD_070,Road Segment 70,local,12.991459,80.387832,144,23.7,80,2,0.842,1,heavy,clear,5,0,0,0
2024-01-19 23:29:00,RD_024,Road Segment 24,arterial,12.856115,80.16333,1,83.5,80,2,0.008,0,free,clear,23,4,0,0
2024-06-18 11:48:00,RD_075,Road Segment 75,local,12.866619,80.11847,293,23.0,60,4,1.0,1,moderate,clear,11,1,0,0
2024-10-09 20:10:00,RD_029,Road Segment 29,local,13.041671,80.350426,460,18.9,60,6,0.863,1,moderate,clear,20,2,1,0
2024-01-21 12:56:00,RD_076,Road Segment 76,local,13.087239,80.189576,152,32.7,60,4,0.554,0,moderate,drizzle,12,6,0,1
2024-12-23 02:59:00,RD_023,Road Segment 23,highway,12.860765,80.126075,0,49.5,50,6,0.06,0,free,clear,2,0,0,0
2024-09-05 03:11:00,RD_017,Usman Road T Nagar,local,13.03607,80.234533,65,32.1,40,4,0.205,0,free,clear,3,3,0,0
2024-02-22 19:34:00,RD_047,Road Segment 47,local,13.157393,80.180166,451,12.1,50,6,1.0,1,heavy,clear,19,3,1,0
2024-12-20 18:26:00,RD_056,Road Segment 56,local,13.008511,80.172297,320,8.8,40,4,0.945,1,heavy,drizzle,18,4,1,0
2024-08-02 11:03:00,RD_040,Road Segment 40,local,12.992703,80.26757,29,44.0,60,2,0.303,0,free,drizzle,11,4,0,0
2024-01-24 13:55:00,RD_073,Road Segment 73,local,12.87714,80.154666,110,28.2,40,6,0.201,0,free,rain,13,2,0,0
2024-06-22 07:16:00,RD_010,Outer Ring Road,ring,12.994182,80.147664,102,40.4,80,6,0.143,0,moderate,fog,7,5,1,1
2024-11-21 05:25:00,RD_043,Road Segment 43,arterial,12.985773,80.274106,56,77.9,80,6,0.16,0,free,clear,5,3,0,0
2024-05-01 02:58:00,RD_054,Road Segment 54,arterial,13.000701,80.157596,199,31.9,50,6,0.422,0,free,clear,2,2,0,0
2024-04-28 10:37:00,RD_029,Road Segment 29,local,13.045385,80.350499,98,51.1,60,6,0.224,0,free,clear,10,6,1,1
2024-03-08 19:07:00,RD_010,Outer Ring Road,ring,12.997088,80.147665,459,25.7,80,6,0.91,1,moderate,clear,19,4,1,0
2024-04-24 09:35:00,RD_056,Road Segment 56,local,13.011358,80.172686,183,23.2,40,4,0.52,0,moderate,clear,9,2,1,0
2024-02-06 03:26:00,RD_013,Cathedral Road,local,13.060057,80.254765,0,48.8,50,4,0.053,0,free,clear,3,1,0,0
2024-12-15 18:20:00,RD_077,Road Segment 77,local,13.086523,80.187857,28,55.2,60,2,0.108,0,free,clear,18,6,1,1
2024-03-07 08:43:00,RD_034,Road Segment 34,arterial,12.912029,80.321841,320,10.5,50,4,1.0,1,heavy,clear,8,3,1,0
2024-06-13 17:52:00,RD_034,Road Segment 34,arterial,12.907217,80.313992,320,16.3,50,4,0.928,1,moderate,clear,17,3,1,0
2024-02-14 09:46:00,RD_030,Road Segment 30,local,13.098418,80.107627,320,6.0,50,4,1.0,1,heavy,fog,9,2,1,0
2024-08-05 14:49:00,RD_061,Road Segment 61,arterial,13.13699,80.15397,91,32.4,40,6,0.133,0,free,clear,14,0,0,0
2024-11-22 23:32:00,RD_016,Patel Road T Nagar,local,13.039051,80.226071,0,45.4,40,4,0.069,0,free,clear,23,4,0,0
2024-05-27 00:47:00,RD_056,Road Segment 56,local,13.008979,80.173798,155,21.0,40,4,0.434,0,moderate,drizzle,0,0,0,0
2024-07-20 02:57:00,RD_042,Road Segment 42,local,13.065806,80.338923,6,59.1,80,6,0.018,0,free,rain,2,5,0,1
2024-03-13 23:11:00,RD_073,Road Segment 73,local,12.876322,80.158312,211,28.6,40,6,0.385,0,free,clear,23,2,0,0
2024-12-10 11:05:00,RD_078,Road Segment 78,highway,13.012051,80.399244,28,26.9,40,2,0.117,0,free,rain,11,1,0,0
2024-06-21 23:59:00,RD_043,Road Segment 43,arterial,12.98537,80.276274,0,82.9,80,6,0.054,0,free,clear,23,4,0,0
2024-06-14 23:50:00,RD_013,Cathedral Road,local,13.061962,80.246257,0,44.7,50,4,0.036,0,free,clear,23,4,0,0
2024-11-17 15:33:00,RD_025,Road Segment 25,highway,13.057801,80.339572,0,22.6,40,2,0.028,0,moderate,fog,15,6,0,1
2024-10-20 17:39:00,RD_065,Road Segment 65,local,13.006515,80.229409,7,60.5,60,4,-0.083,0,free,clear,17,6,1,1
2024-01-25 01:57:00,RD_032,Road Segment 32,local,13.06823,80.209312,0,37.5,60,4,0.009,0,free,fog,1,3,0,0
2024-12-21 22:10:00,RD_048,Road Segment 48,arterial,13.151782,80.192823,72,36.3,50,2,0.53,0,free,clear,22,5,0,1
2024-07-26 13:56:00,RD_012,Sardar Patel Road,arterial,13.007172,80.222669,57,42.2,60,4,0.127,0,free,rain,13,4,0,0
2024-01-15 14:26:00,RD_053,Road Segment 53,highway,13.015418,80.266188,386,28.8,60,6,0.814,1,moderate,clear,14,0,0,0
2024-06-11 22:39:00,RD_002,GST Road,highway,12.968034,80.187539,147,52.3,80,6,0.269,0,free,drizzle,22,1,0,0
2024-06-07 21:28:00,RD_033,Road Segment 33,highway,13.079542,80.31342,233,23.3,40,6,0.509,0,moderate,clear,21,4,0,0
2024-07-24 20:08:00,RD_048,Road Segment 48,arterial,13.156186,80.187749,134,21.2,50,2,0.646,1,moderate,rain,20,2,1,0
2024-05-17 03:49:00,RD_039,Road Segment 39,highway,12.895671,80.31993,0,41.9,60,6,-0.043,0,free,fog,3,4,0,0
2024-01-19 12:51:00,RD_018,LB Road Adyar,local,12.999386,80.25652,207,26.6,50,4,0.607,0,moderate,clear,12,4,0,0
2024-09-06 21:16:00,RD_025,Road Segment 25,highway,13.059898,80.346557,96,15.2,40,2,0.64,1,moderate,rain,21,4,0,0
2024-08-06 14:17:00,RD_065,Road Segment 65,local,13.008298,80.227468,259,19.9,60,4,0.771,1,moderate,clear,14,1,0,0
2024-09-01 09:36:00,RD_024,Road Segment 24,arterial,12.865279,80.161843,94,52.3,80,2,0.448,0,free,clear,9,6,1,1
2024-08-02 02:54:00,RD_075,Road Segment 75,local,12.861447,80.122263,60,54.8,60,4,0.156,0,free,clear,2,4,0,0
2024-08-05 06:08:00,RD_049,Road Segment 49,arterial,13.115635,80.256943,211,24.9,40,6,0.554,0,free,drizzle,6,0,0,0
2024-04-14 07:01:00,RD_059,Road Segment 59,highway,12.876689,80.175216,19,52.5,80,2,0.15,0,free,rain,7,6,1,1
2024-04-25 08:51:00,RD_022,Road Segment 22,arterial,12.901015,80.124359,480,10.1,40,6,1.0,1,heavy,rain,8,3,1,0
2024-01-04 09:35:00,RD_050,Road Segment 50,local,13.021986,80.13187,155,38.3,60,4,0.459,0,free,clear,9,3,1,0
2024-06-13 18:16:00,RD_032,Road Segment 32,local,13.074627,80.212234,307,17.0,60,4,1.0,1,heavy,clear,18,3,1,0
2024-07-30 18:35:00,RD_039,Road Segment 39,highway,12.905541,80.330948,431,13.6,60,6,0.838,1,heavy,rain,18,1,1,0
2024-10-20 17:46:00,RD_022,Road Segment 22,arterial,12.898642,80.129211,1,42.1,40,6,-0.001,0,free,clear,17,6,1,1
2024-09-30 04:57:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.147705,80.276283,212,58.1,100,6,0.526,0,moderate,drizzle,4,0,0,0
2024-11-19 12:57:00,RD_054,Road Segment 54,arterial,12.997102,80.162111,195,31.6,50,6,0.338,0,free,clear,12,1,0,0
2024-11-02 11:15:00,RD_039,Road Segment 39,highway,12.899556,80.322262,188,46.2,60,6,0.392,0,free,clear,11,5,0,1
2024-03-18 09:05:00,RD_015,Arcot Road,local,13.044425,80.208068,308,12.5,50,4,1.0,1,heavy,drizzle,9,0,1,0
2024-01-29 16:39:00,RD_021,Road Segment 21,local,13.073846,80.107982,99,33.3,60,2,0.559,0,moderate,clear,16,0,0,0
2024-12-25 19:05:00,RD_074,Road Segment 74,highway,12.990968,80.382398,264,24.7,50,6,0.583,0,moderate,clear,19,2,1,0
2024-07-11 07:55:00,RD_038,Road Segment 38,arterial,13.025559,80.362942,129,32.7,80,2,0.8,1,moderate,clear,7,3,1,0
2024-01-08 01:02:00,RD_006,Rajiv Gandhi Salai (IT Corridor),arterial,12.962477,80.235558,107,45.6,60,4,0.278,0,free,clear,1,0,0,0
2024-09-28 08:02:00,RD_012,Sardar Patel Road,arterial,13.002294,80.224449,176,36.8,60,4,0.638,0,free,clear,8,5,1,1
2024-03-23 07:48:00,RD_022,Road Segment 22,arterial,12.89817,80.133671,0,45.7,40,6,-0.03,0,free,clear,7,5,1,1
2024-11-15 01:27:00,RD_073,Road Segment 73,local,12.882306,80.148884,0,30.4,40,6,0.077,0,free,rain,1,4,0,0
2024-10-26 11:42:00,RD_015,Arcot Road,local,13.049609,80.20511,125,24.0,50,4,0.327,0,moderate,fog,11,5,0,1
2024-06-12 02:25:00,RD_073,Road Segment 73,local,12.881688,80.158236,208,22.2,40,6,0.449,0,moderate,rain,2,2,0,0
2024-04-18 05:55:00,RD_050,Road Segment 50,local,13.01782,80.132472,256,17.0,60,4,0.748,1,heavy,clear,5,3,0,0
2024-12-27 01:20:00,RD_061,Road Segment 61,arterial,13.134648,80.157785,223,22.6,40,6,0.449,0,moderate,drizzle,1,4,0,0
2024-02-27 09:39:00,RD_031,Road Segment 31,arterial,13.151255,80.36253,312,14.4,80,4,1.0,1,heavy,clear,9,1,1,0
2024-03-15 17:49:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.92416,80.22902,216,19.0,60,4,0.783,1,moderate,rain,17,4,1,0
2024-09-05 04:51:00,RD_059,Road Segment 59,highway,12.878055,80.168922,4,75.8,80,2,0.041,0,free,clear,4,3,0,0
2024-11-25 12:34:00,RD_047,Road Segment 47,local,13.160277,80.172223,92,40.7,50,6,0.175,0,free,clear,12,0,0,0
2024-02-03 08:01:00,RD_014,Nungambakkam High Road,local,13.053553,80.241947,209,28.9,50,4,0.652,0,moderate,clear,8,5,1,1
2024-10-13 02:21:00,RD_016,Patel Road T Nagar,local,13.037,80.230672,0,44.3,40,4,0.075,0,free,clear,2,6,0,1
2024-04-08 00:56:00,RD_059,Road Segment 59,highway,12.871006,80.165536,105,45.5,80,2,0.512,0,moderate,clear,0,0,0,0
2024-05-06 10:45:00,RD_023,Road Segment 23,highway,12.858168,80.128032,469,9.8,50,6,1.0,1,heavy,fog,10,0,1,0
2024-07-18 05:26:00,RD_032,Road Segment 32,local,13.074579,80.212083,130,25.9,60,4,0.47,0,moderate,fog,5,3,0,0
2024-08-05 15:53:00,RD_066,Road Segment 66,highway,13.154088,80.121922,115,12.0,40,2,0.794,1,heavy,rain,15,0,0,0
2024-04-06 14:36:00,RD_045,Road Segment 45,arterial,12.889174,80.364784,329,25.5,60,6,0.677,0,moderate,rain,14,5,0,1
2024-12-15 19:04:00,RD_046,Road Segment 46,highway,12.883035,80.22913,40,38.3,80,2,0.271,0,moderate,fog,19,6,1,1
2024-01-19 09:39:00,RD_014,Nungambakkam High Road,local,13.058823,80.246526,231,18.9,50,4,0.713,1,moderate,rain,9,4,1,0
2024-02-15 04:06:00,RD_019,100 Feet Road Vadapalani,arterial,13.056829,80.208625,93,29.9,60,4,0.287,0,moderate,fog,4,3,0,0
2024-10-10 04:17:00,RD_072,Road Segment 72,highway,12.867652,80.277913,0,38.1,50,2,-0.022,0,free,rain,4,3,0,0
2024-02-09 04:15:00,RD_041,Road Segment 41,local,13.031516,80.121483,0,23.7,40,2,-0.02,0,moderate,fog,4,4,0,0
2024-05-23 01:32:00,RD_076,Road Segment 76,local,13.086207,80.19497,59,36.9,60,4,0.257,0,free,rain,1,3,0,0
2024-03-27 21:51:00,RD_066,Road Segment 66,highway,13.154081,80.121456,52,29.6,40,2,0.364,0,free,clear,21,2,0,0
2024-01-30 02:00:00,RD_020,Kamarajar Salai Marina,arterial,13.062187,80.281168,13,50.0,60,6,-0.049,0,free,rain,2,1,0,0
2024-09-17 17:59:00,RD_074,Road Segment 74,highway,12.991721,80.380757,297,23.7,50,6,0.622,0,moderate,clear,17,1,1,0
2024-06-10 01:42:00,RD_045,Road Segment 45,arterial,12.892277,80.362929,176,36.9,60,6,0.336,0,free,drizzle,1,0,0,0
2024-01-07 09:51:00,RD_072,Road Segment 72,highway,12.870041,80.276108,4,47.0,50,2,0.059,0,free,drizzle,9,6,1,1
2024-10-07 23:40:00,RD_015,Arcot Road,local,13.050559,80.206438,0,40.2,50,4,-0.005,0,free,rain,23,0,0,0
2024-02-01 22:21:00,RD_063,Road Segment 63,arterial,13.201054,80.134066,156,57.6,80,6,0.346,0,free,clear,22,3,0,0
2024-06-02 11:40:00,RD_009,Inner Ring Road,ring,13.017635,80.205458,170,44.9,60,6,0.363,0,free,clear,11,6,0,1
2024-02-22 12:23:00,RD_056,Road Segment 56,local,13.008875,80.174895,229,21.8,40,4,0.715,0,moderate,clear,12,3,0,0
2024-06-14 18:23:00,RD_074,Road Segment 74,highway,12.992245,80.381322,467,9.6,50,6,1.0,1,heavy,clear,18,4,1,0
2024-02-16 01:09:00,RD_001,Anna Salai (Mount Road),arterial,13.073145,80.258563,136,40.4,60,6,0.281,0,free,drizzle,1,4,0,0
2024-10-04 17:41:00,RD_057,Road Segment 57,local,13.056511,80.164882,150,12.1,50,2,0.971,1,heavy,clear,17,4,1,0
2024-08-02 19:07:00,RD_070,Road Segment 70,local,12.997677,80.38432,150,10.5,80,2,1.0,1,heavy,rain,19,4,1,0
2024-04-12 22:41:00,RD_072,Road Segment 72,highway,12.870136,80.27767,27,46.6,50,2,0.185,0,free,clear,22,4,0,0
2024-06-03 04:22:00,RD_045,Road Segment 45,arterial,12.891094,80.363737,0,59.8,60,6,0.038,0,free,clear,4,0,0,0
2024-12-01 21:11:00,RD_007,Poonamallee High Road,arterial,13.047991,80.143545,176,36.4,60,4,0.441,0,free,clear,21,6,0,1
2024-04-03 08:43:00,RD_046,Road Segment 46,highway,12.886377,80.230667,159,21.1,80,2,0.959,1,heavy,clear,8,2,1,0
2024-09-22 09:59:00,RD_020,Kamarajar Salai Marina,arterial,13.062268,80.28199,205,30.6,60,6,0.385,0,moderate,rain,9,6,1,1
2024-09-18 18:28:00,RD_036,Road Segment 36,arterial,13.1437,80.336372,124,20.4,50,2,0.758,1,moderate,clear,18,2,1,0
2024-04-11 22:42:00,RD_036,Road Segment 36,arterial,13.149604,80.331905,142,15.8,50,2,0.709,1,moderate,rain,22,3,0,0
2024-01-23 17:09:00,RD_065,Road Segment 65,local,13.006591,80.232906,320,12.9,60,4,0.929,1,heavy,clear,17,1,1,0
2024-09-23 09:08:00,RD_020,Kamarajar Salai Marina,arterial,13.056841,80.281693,467,10.8,60,6,0.981,1,heavy,clear,9,0,1,0
2024-01-08 17:06:00,RD_047,Road Segment 47,local,13.1533,80.178727,480,8.6,50,6,1.0,1,heavy,clear,17,0,1,0
2024-12-18 01:50:00,RD_019,100 Feet Road Vadapalani,arterial,13.049827,80.205447,195,35.7,60,4,0.617,0,moderate,clear,1,2,0,0
2024-09-20 01:19:00,RD_067,Road Segment 67,local,13.206034,80.355573,2,29.6,40,2,-0.027,0,free,rain,1,4,0,0
2024-05-06 14:14:00,RD_034,Road Segment 34,arterial,12.912659,80.320754,122,20.8,50,4,0.419,0,moderate,fog,14,0,0,0
2024-10-22 12:36:00,RD_029,Road Segment 29,local,13.040405,80.346665,191,40.2,60,6,0.402,0,free,clear,12,1,0,0
2024-07-23 11:30:00,RD_010,Outer Ring Road,ring,13.002625,80.151598,133,48.7,80,6,0.294,0,free,rain,11,1,0,0
2024-03-23 12:44:00,RD_043,Road Segment 43,arterial,12.985551,80.278892,140,41.8,80,6,0.263,0,moderate,fog,12,5,0,1
2024-01-29 12:54:00,RD_066,Road Segment 66,highway,13.157513,80.119573,127,14.7,40,2,0.807,1,moderate,drizzle,12,0,0,0
2024-01-14 13:24:00,RD_073,Road Segment 73,local,12.875382,80.153646,277,16.7,40,6,0.522,0,moderate,clear,13,6,0,1
2024-04-13 22:04:00,RD_053,Road Segment 53,highway,13.020356,80.264497,227,40.6,60,6,0.426,0,free,clear,22,5,0,1
2024-02-20 03:07:00,RD_059,Road Segment 59,highway,12.871671,80.171316,5,52.8,80,2,0.013,0,free,fog,3,1,0,0
2024-01-29 10:12:00,RD_061,Road Segment 61,arterial,13.131297,80.160172,480,7.5,40,6,0.964,1,heavy,rain,10,0,1,0
2024-11-10 04:57:00,RD_001,Anna Salai (Mount Road),arterial,13.069723,80.252451,9,37.7,60,6,-0.035,0,free,fog,4,6,0,1
2024-03-12 03:43:00,RD_074,Road Segment 74,highway,12.984769,80.379415,34,47.3,50,6,0.053,0,free,clear,3,1,0,0
2024-05-17 15:22:00,RD_033,Road Segment 33,highway,13.081675,80.310186,50,36.5,40,6,0.129,0,free,clear,15,4,0,0
